roll_number,department,credit,course_name,course_type,grade,Grade Numerical Value,Total Credits
294697,MM,4,CE897,hasmed_elective,BC,7,28
881983,MA,8,CH896,flexible_elective,BB,8,64
851029,CSE,3,CSE930,hasmed_elective,BC,7,21
971123,MA,4,MM969,flexible_elective,BC,7,28
458200,EC,8,EC813,honours,BC,7,56
810863,CE,3,CE968,honours,BC,7,21
782129,MA,3,CH947,minor,CC,6,18
782129,MA,4,MA958,core,AP,10,40
208100,EE,6,EE893,department_elective,AA,10,60
521087,CSE,4,EC311,alc,BC,7,28
733782,CH,8,EC856,minor,BB,8,64
851029,CSE,3,ME896,flexible_elective,AA,10,30
775967,EC,8,IE900,hasmed_elective,BC,7,56
282482,MM,8,IE360,alc,AA,10,80
488661,EE,4,CH572,department_elective,CC,6,24
881983,MA,3,CSE136,alc,CC,6,18
703403,EC,8,ME397,hasmed_elective,AA,10,80
775967,EC,4,EP358,department_elective,BC,7,28
150503,CH,3,EC847,flexible_elective,AB,9,27
582912,CH,6,MM955,minor,AP,10,60
787967,EC,6,EC287,flexible_elective,AP,10,60
879634,EP,3,MA885,flexible_elective,AP,10,30
608952,EP,6,EP469,core,AB,9,54
143856,CE,4,CE350,core,BB,8,32
282482,MM,4,EP895,hasmed_elective,CC,6,24
773982,EE,4,EC986,minor,BC,7,28
845623,EE,6,CSE158,flexible_elective,AA,10,60
310604,EE,4,CSE283,department_elective,AB,9,36
379479,MA,6,EC866,hasmed_elective,AA,10,60
381227,CE,3,EP995,department_elective,AA,10,30
310604,EE,4,MA562,alc,BC,7,28
500658,CE,3,CE134,flexible_elective,AP,10,30
971123,MA,3,MA424,core,CC,6,18
581065,EP,8,EE207,minor,BC,7,56
381526,CE,4,EE663,hasmed_elective,CC,6,24
718510,EP,3,EP413,honours,AA,10,30
881983,MA,8,MA144,honours,AA,10,80
871746,IE,6,CH313,alc,CC,6,36
970791,MA,8,MA486,department_elective,BB,8,64
718510,EP,6,EP199,honours,BC,7,42
879634,EP,4,EP200,core,CC,6,24
733782,CH,6,EP327,department_elective,AB,9,54
721490,EP,8,IE958,hasmed_elective,BB,8,64
973158,EE,8,ME231,minor,BB,8,64
928288,CSE,6,ME407,flexible_elective,AP,10,60
294697,MM,6,IE897,flexible_elective,AB,9,54
703403,EC,4,EC101,department_elective,BB,8,32
381526,CE,3,CE619,hasmed_elective,AA,10,30
971123,MA,6,MA132,core,CC,6,36
718510,EP,6,CE452,department_elective,AP,10,60
150503,CH,6,EC615,department_elective,AA,10,60
485484,MM,6,MM319,honours,CC,6,36
582912,CH,3,CH888,honours,BB,8,24
721490,EP,3,IE929,alc,BC,7,21
851029,CSE,8,MA846,department_elective,AA,10,80
282482,MM,3,EE291,department_elective,BC,7,21
208100,EE,4,MM419,minor,AA,10,40
836431,EE,4,EP341,hasmed_elective,BB,8,32
571782,ME,6,EE149,department_elective,AA,10,60
613401,CE,8,CE462,honours,AP,10,80
388969,CSE,8,ME232,flexible_elective,AA,10,80
870642,MM,8,EC376,flexible_elective,BC,7,56
970791,MA,3,EE149,flexible_elective,CC,6,18
534763,MA,4,MA815,honours,BB,8,32
282482,MM,3,CSE656,flexible_elective,BC,7,21
180828,CSE,6,MM120,flexible_elective,AP,10,60
881983,MA,4,MA369,department_elective,AB,9,36
358405,MA,4,CSE349,hasmed_elective,BC,7,28
781075,CE,4,CE365,honours,BB,8,32
998293,ME,3,ME725,core,AP,10,30
500658,CE,4,MA256,minor,BB,8,32
816041,MA,4,EC520,department_elective,CC,6,24
265922,EP,3,ME852,alc,BB,8,24
461971,CE,3,CSE456,department_elective,AA,10,30
124663,EE,6,EE629,core,BC,7,42
144528,ME,8,ME370,core,AP,10,80
955757,MM,8,ME945,hasmed_elective,AP,10,80
159438,EE,8,CSE791,flexible_elective,AB,9,72
581065,EP,4,EP696,core,AP,10,40
388969,CSE,8,IE197,alc,CC,6,48
581065,EP,3,EP413,honours,AB,9,27
478606,CE,4,EC787,minor,AB,9,36
871746,IE,3,IE549,honours,BB,8,24
775967,EC,4,CSE318,hasmed_elective,CC,6,24
836881,MM,6,EP671,department_elective,BC,7,42
993835,CE,4,EE835,hasmed_elective,AP,10,40
608952,EP,6,IE821,hasmed_elective,BB,8,48
482623,IE,3,CSE487,flexible_elective,AA,10,30
194063,EP,6,EP801,honours,BB,8,48
572815,CSE,8,EP806,flexible_elective,AB,9,72
681499,CH,6,CE904,alc,AP,10,60
588946,MA,3,CE733,hasmed_elective,AB,9,27
500658,CE,4,MA180,department_elective,BB,8,32
847809,IE,6,CSE885,department_elective,AP,10,60
626000,EC,8,CH696,alc,AB,9,72
194063,EP,6,EP261,honours,AP,10,60
379479,MA,4,MM912,minor,AA,10,40
973158,EE,3,EE138,hasmed_elective,AP,10,30
960395,EE,8,EP624,minor,AA,10,80
145372,EP,3,EP197,core,CC,6,18
270007,IE,3,IE139,honours,AA,10,30
144528,ME,4,CSE329,department_elective,BC,7,28
970791,MA,4,IE642,flexible_elective,AA,10,40
995208,ME,8,IE955,minor,AP,10,80
626000,EC,4,IE195,hasmed_elective,BB,8,32
750259,MM,6,EP864,hasmed_elective,BC,7,42
517837,CH,6,CE685,alc,AB,9,54
630568,EP,6,EP930,core,AA,10,60
608522,EC,4,EE202,department_elective,AA,10,40
214270,CH,4,CH517,flexible_elective,CC,6,24
488661,EE,6,MA883,department_elective,BB,8,48
270007,IE,4,MM947,flexible_elective,AP,10,40
265922,EP,6,CE569,hasmed_elective,BC,7,42
301135,IE,8,IE514,honours,BB,8,64
294697,MM,6,MM163,honours,AB,9,54
816041,MA,3,EP704,department_elective,CC,6,18
294697,MM,8,CSE753,alc,AB,9,72
581065,EP,4,EE996,hasmed_elective,BB,8,32
787967,EC,6,IE861,hasmed_elective,CC,6,36
703403,EC,6,EC522,honours,AA,10,60
571782,ME,4,MM393,hasmed_elective,BC,7,28
750259,MM,8,ME933,department_elective,AB,9,72
364146,MA,6,MM832,flexible_elective,AB,9,54
159438,EE,6,IE545,minor,CC,6,36
630568,EP,8,EP555,honours,AB,9,72
461584,EE,3,IE593,department_elective,BB,8,24
581065,EP,3,EE969,minor,AB,9,27
327122,MM,3,MM186,core,AB,9,27
294697,MM,3,CH458,flexible_elective,AA,10,30
265922,EP,3,EP652,honours,BC,7,21
478606,CE,3,MA178,flexible_elective,AP,10,30
721490,EP,6,MA524,alc,BC,7,42
581065,EP,8,MA967,alc,AB,9,72
630568,EP,6,MA348,alc,CC,6,36
879634,EP,8,EP481,flexible_elective,AP,10,80
960395,EE,8,IE600,alc,AB,9,72
836881,MM,4,MM308,core,CC,6,24
879634,EP,4,MM119,alc,AA,10,40
478606,CE,4,EE540,flexible_elective,BB,8,32
461971,CE,8,EP390,minor,BB,8,64
582912,CH,3,CH674,honours,BB,8,24
391848,ME,4,EC972,hasmed_elective,AB,9,36
144528,ME,3,CH910,alc,BC,7,21
680096,CH,6,CH189,honours,AA,10,60
461971,CE,8,MM252,flexible_elective,AB,9,72
870642,MM,8,CH810,alc,CC,6,48
588946,MA,3,CE907,hasmed_elective,BB,8,24
581858,MA,8,CSE276,hasmed_elective,CC,6,48
970791,MA,6,MM568,department_elective,AP,10,60
265922,EP,6,MA250,hasmed_elective,AB,9,54
960395,EE,3,IE844,hasmed_elective,AP,10,30
159438,EE,8,ME628,hasmed_elective,AB,9,72
816041,MA,6,MA119,core,AB,9,54
703403,EC,6,ME912,minor,BB,8,48
775967,EC,3,ME413,minor,AB,9,27
461971,CE,8,ME494,minor,BC,7,56
775967,EC,3,EE163,alc,CC,6,18
788020,CE,3,CE724,honours,BC,7,21
630568,EP,3,MA446,department_elective,CC,6,18
841365,MA,6,CH349,flexible_elective,BB,8,48
478606,CE,3,MA731,minor,AA,10,30
145372,EP,3,CH694,minor,BB,8,24
981238,MM,4,CE255,hasmed_elective,AP,10,40
773982,EE,8,EE997,core,AA,10,80
986057,ME,4,EE862,flexible_elective,CC,6,24
485484,MM,4,CH783,department_elective,AA,10,40
283796,ME,3,ME785,honours,BB,8,24
150503,CH,4,EE570,department_elective,BC,7,28
628849,MA,3,MA837,core,BB,8,24
881983,MA,3,MA698,honours,BC,7,21
787967,EC,4,CE880,flexible_elective,AP,10,40
680096,CH,6,EP761,alc,BB,8,48
301135,IE,4,IE184,honours,CC,6,24
955757,MM,4,EC535,hasmed_elective,CC,6,24
834515,MA,8,MA918,honours,AA,10,80
144528,ME,4,MA936,minor,AP,10,40
391848,ME,8,MM741,department_elective,BC,7,56
681499,CH,8,IE898,flexible_elective,AB,9,72
841365,MA,6,EE932,alc,CC,6,36
329535,EC,6,EP580,alc,AA,10,60
733782,CH,4,CSE622,alc,AA,10,40
461971,CE,6,MM968,department_elective,BC,7,42
282482,MM,6,MM346,honours,AA,10,60
144528,ME,3,EC879,alc,CC,6,18
534763,MA,3,MA342,honours,BB,8,24
597353,CSE,8,CSE396,alc,CC,6,48
907454,CSE,3,EC897,hasmed_elective,AA,10,30
981238,MM,4,EE364,department_elective,AP,10,40
310604,EE,6,EE697,core,BB,8,48
329535,EC,6,EC524,alc,BB,8,48
301135,IE,6,IE474,core,CC,6,36
214270,CH,6,ME448,minor,BC,7,42
703403,EC,4,EE246,flexible_elective,AA,10,40
703403,EC,3,ME133,hasmed_elective,BB,8,24
534763,MA,6,MM781,alc,BC,7,42
144528,ME,8,EE236,department_elective,AP,10,80
145372,EP,3,EC814,minor,CC,6,18
588946,MA,3,EC161,minor,BC,7,21
782129,MA,6,IE920,department_elective,AB,9,54
608952,EP,6,ME263,flexible_elective,CC,6,36
362471,EE,4,CE338,minor,BB,8,32
588946,MA,3,MA691,honours,AA,10,30
461584,EE,8,EE211,flexible_elective,AA,10,80
294697,MM,6,MM180,flexible_elective,BC,7,42
907454,CSE,8,CSE353,honours,CC,6,48
998293,ME,4,ME389,alc,AB,9,36
871746,IE,4,IE788,core,BC,7,28
327122,MM,3,CE642,alc,AA,10,30
834515,MA,6,MA522,honours,AB,9,54
482623,IE,4,IE141,honours,AP,10,40
834515,MA,4,MA480,core,BC,7,28
986057,ME,6,EE993,alc,BC,7,42
294697,MM,8,MM191,honours,AB,9,72
973158,EE,3,EE832,core,CC,6,18
588946,MA,3,IE934,department_elective,AB,9,27
364146,MA,8,MA818,honours,BB,8,64
203200,CH,8,CE773,minor,BB,8,64
571782,ME,4,EE845,department_elective,BB,8,32
144528,ME,6,ME568,core,AA,10,60
581858,MA,4,MA557,core,CC,6,24
391848,ME,6,CH556,minor,BC,7,42
733782,CH,8,CE210,flexible_elective,AP,10,80
381526,CE,6,CE917,honours,AP,10,60
582912,CH,4,CH989,core,AP,10,40
282482,MM,4,MM574,honours,AB,9,36
845623,EE,8,CH709,hasmed_elective,BC,7,56
482623,IE,8,CH532,minor,AA,10,80
283796,ME,3,ME738,honours,BC,7,21
716985,MM,3,ME227,department_elective,AP,10,30
571782,ME,3,MM273,hasmed_elective,BB,8,24
851029,CSE,8,CSE924,honours,CC,6,48
681499,CH,6,MA318,department_elective,BC,7,42
500658,CE,4,IE602,hasmed_elective,AB,9,36
534763,MA,8,CH562,hasmed_elective,BC,7,56
150503,CH,6,IE937,flexible_elective,CC,6,36
960395,EE,4,EE716,core,AA,10,40
582912,CH,4,CH972,honours,CC,6,24
787967,EC,3,EC757,core,AA,10,30
461971,CE,8,MA708,hasmed_elective,AP,10,80
879634,EP,3,MM911,alc,BB,8,24
500658,CE,8,CSE328,minor,CC,6,48
608522,EC,3,MA879,hasmed_elective,CC,6,18
143856,CE,4,MM390,flexible_elective,CC,6,24
960395,EE,6,EC258,alc,CC,6,36
851029,CSE,3,EC248,flexible_elective,AA,10,30
180828,CSE,8,EE136,alc,AA,10,80
847809,IE,4,ME940,alc,AB,9,36
841365,MA,8,EC382,department_elective,AA,10,80
500658,CE,6,CE287,core,BB,8,48
733782,CH,6,CH851,honours,BC,7,42
282482,MM,8,ME530,minor,AB,9,72
680096,CH,3,CH310,honours,BB,8,24
847809,IE,3,CH968,department_elective,AA,10,30
608952,EP,6,ME227,alc,AB,9,54
282482,MM,6,IE405,flexible_elective,AA,10,60
960395,EE,8,EE236,honours,CC,6,48
582912,CH,4,MA370,alc,BC,7,28
955757,MM,4,EE725,department_elective,BB,8,32
379479,MA,8,MA860,honours,BC,7,56
159438,EE,4,MM169,minor,AB,9,36
282482,MM,6,MM857,core,AB,9,54
879634,EP,3,MA587,flexible_elective,AA,10,30
461971,CE,8,ME401,department_elective,AA,10,80
836881,MM,6,CE597,alc,BB,8,48
478606,CE,3,MA796,flexible_elective,AA,10,30
630568,EP,6,MA955,hasmed_elective,AP,10,60
203200,CH,6,CH210,core,AB,9,54
381526,CE,4,CSE282,minor,AA,10,40
572815,CSE,8,CSE643,honours,BC,7,56
608952,EP,8,CSE461,flexible_elective,AA,10,80
692318,CSE,8,MA916,flexible_elective,CC,6,48
381227,CE,6,CH750,hasmed_elective,BC,7,42
143142,CSE,6,MA847,minor,BB,8,48
571782,ME,3,ME458,core,AA,10,30
571782,ME,3,MA978,minor,AB,9,27
265922,EP,6,ME496,flexible_elective,AB,9,54
364146,MA,4,CH771,minor,BC,7,28
716985,MM,4,MA810,alc,CC,6,24
265922,EP,8,EC415,flexible_elective,AA,10,80
845623,EE,4,EE623,honours,BB,8,32
461971,CE,3,MM325,department_elective,AP,10,30
517837,CH,3,CH586,core,AP,10,30
194063,EP,4,ME791,department_elective,CC,6,24
628849,MA,8,EP184,minor,AA,10,80
265922,EP,6,ME907,flexible_elective,CC,6,36
572815,CSE,8,CSE314,core,AB,9,72
301135,IE,8,EC303,alc,CC,6,48
310604,EE,8,IE680,alc,AP,10,80
458200,EC,4,MA468,flexible_elective,AA,10,40
362471,EE,6,EE448,honours,BC,7,42
270007,IE,4,IE746,honours,AB,9,36
517837,CH,4,CH857,core,BC,7,28
681499,CH,8,CSE518,department_elective,AA,10,80
582912,CH,8,CE498,flexible_elective,AP,10,80
294697,MM,8,EP261,hasmed_elective,AB,9,72
588946,MA,3,MA340,honours,BB,8,24
973158,EE,4,EE217,honours,BB,8,32
194063,EP,4,CSE538,alc,AB,9,36
282482,MM,8,MM626,core,CC,6,48
138296,MM,3,MM759,honours,AB,9,27
750259,MM,4,CE147,minor,AA,10,40
482623,IE,3,EE569,alc,BB,8,24
608522,EC,4,CH242,department_elective,CC,6,24
960395,EE,8,ME707,flexible_elective,BB,8,64
294697,MM,4,MM512,flexible_elective,BC,7,28
810863,CE,4,CE624,core,AP,10,40
461971,CE,6,EP617,flexible_elective,BC,7,42
787967,EC,4,EC271,honours,CC,6,24
841365,MA,3,EC391,minor,BC,7,21
630568,EP,8,EP966,core,AA,10,80
145372,EP,4,EP567,core,AB,9,36
928288,CSE,8,ME963,hasmed_elective,AA,10,80
478606,CE,8,CSE160,flexible_elective,BB,8,64
836881,MM,8,ME190,flexible_elective,BC,7,56
270007,IE,4,ME680,alc,BC,7,28
294697,MM,6,MM934,flexible_elective,BB,8,48
986057,ME,6,IE562,department_elective,BC,7,42
381227,CE,6,EC451,hasmed_elective,AP,10,60
362471,EE,6,EE972,core,AP,10,60
881983,MA,3,EP152,flexible_elective,AB,9,27
500658,CE,6,CE137,core,AB,9,54
775967,EC,4,EE495,minor,BB,8,32
971123,MA,4,MA351,honours,AB,9,36
851029,CSE,6,EC569,flexible_elective,CC,6,36
608952,EP,4,MM341,flexible_elective,CC,6,24
458200,EC,6,EC524,core,AA,10,60
810863,CE,4,CH755,alc,BB,8,32
721490,EP,8,EE231,hasmed_elective,CC,6,48
703403,EC,8,CH128,minor,BB,8,64
362471,EE,4,MA873,minor,AA,10,40
836881,MM,6,EC618,minor,BB,8,48
581065,EP,4,EP866,honours,CC,6,24
517837,CH,4,MM102,hasmed_elective,BC,7,28
608522,EC,3,ME229,department_elective,AA,10,30
461971,CE,8,CH929,minor,AA,10,80
203200,CH,8,CH234,core,AP,10,80
928288,CSE,8,IE513,flexible_elective,BB,8,64
845623,EE,6,IE128,flexible_elective,AP,10,60
180828,CSE,3,EP579,alc,BB,8,24
716985,MM,8,CH187,flexible_elective,BB,8,64
485484,MM,4,MM629,honours,BC,7,28
145372,EP,3,EE540,hasmed_elective,BC,7,21
138296,MM,8,EE659,department_elective,AB,9,72
588946,MA,3,MA895,alc,BB,8,24
847809,IE,8,ME998,hasmed_elective,BC,7,56
681499,CH,8,CE583,minor,AA,10,80
851029,CSE,3,CSE357,core,CC,6,18
718510,EP,6,CH877,alc,AP,10,60
597353,CSE,8,MA440,minor,CC,6,48
613401,CE,4,CE140,core,CC,6,24
203200,CH,4,IE620,hasmed_elective,CC,6,24
581065,EP,4,MM347,hasmed_elective,AB,9,36
150503,CH,4,CH487,honours,CC,6,24
581858,MA,3,EP667,hasmed_elective,BB,8,24
207443,ME,6,CSE528,department_elective,BB,8,48
381227,CE,6,CE877,department_elective,AB,9,54
581858,MA,6,IE381,alc,AA,10,60
282482,MM,8,MM657,honours,BB,8,64
775967,EC,4,MM678,flexible_elective,BB,8,32
344265,CSE,3,ME528,minor,AB,9,27
781075,CE,3,EP729,hasmed_elective,AB,9,27
194063,EP,4,CH134,minor,AP,10,40
871746,IE,6,ME631,hasmed_elective,BC,7,42
310604,EE,3,CE347,alc,AB,9,27
143142,CSE,6,CSE829,honours,AP,10,60
500658,CE,3,MA588,hasmed_elective,AA,10,30
150503,CH,4,CE193,flexible_elective,AP,10,40
871746,IE,8,CH584,alc,BB,8,64
716985,MM,6,CH793,minor,BB,8,48
199713,EE,4,MA408,minor,BB,8,32
613401,CE,6,CSE419,hasmed_elective,BB,8,48
589528,EE,4,EE447,department_elective,CC,6,24
521087,CSE,6,CH123,alc,BC,7,42
